transaction_id,transaction_date,settlement_date,settlement_days,customer_id,merchant_id,merchant_name,region,country,category,product_id,invoice_id,payment_method,card_type,payment_gateway,amount,fee,tax,net_amount,ledger_amount,reconciliation_status,status,refund_amount,dispute_id,processing_time_seconds,batch_id,created_at,updated_at
03868135-9b5f-4b3d-a310-7f39309c1a44,2025-05-04 04:51:32,2025-05-09,5,C2239,M1001,Merchant_2,AMER,Canada,Accommodation,P136,INV56395,upi,,GatewayB,73.03,0.89,8.76,63.38,63.38,matched,success,0.0,,37,B1040,2025-05-04 04:32:40,2025-05-04 05:45:29
7cc74822-51d1-4ce0-82c5-9c60a0e6136b,2025-06-29 15:14:39,2025-06-30,1,C2522,M1035,Merchant_36,AMER,Brazil,Retail,P117,INV92065,card,visa,GatewayA,64.52,1.57,11.61,51.34,51.34,matched,success,0.0,,71,B1052,2025-06-29 14:53:23,2025-06-29 15:17:56
d0a690b9-f724-4815-9234-c331ff2d43ee,2025-06-17 22:09:31,2025-06-19,2,C2698,M1033,Merchant_34,AMER,Canada,Accommodation,P176,INV83095,wallet,,GatewayB,80.86,1.82,0.0,79.04,79.04,matched,success,0.0,,131,B1009,2025-06-17 21:14:57,2025-06-17 23:02:41
e685ef99-cbf8-48d1-8f8b-22bb2b2665b6,2025-04-12 23:59:27,2025-04-14,2,C2559,M1045,Merchant_46,AMER,Canada,Travel,P134,INV82499,wallet,,GatewayC,68.06,1.79,8.17,58.1,58.1,matched,success,0.0,,29,B1030,2025-04-12 23:34:17,2025-04-13 00:18:53
7e78acd5-b3cd-4e43-b9f0-fdbc6f1a262d,2025-05-31 07:07:22,2025-06-03,3,C2184,M1055,Merchant_56,APAC,India,Accommodation,P114,INV53520,card,rupay,GatewayA,326.77,6.22,58.82,261.73,261.73,matched,success,0.0,,68,B1115,2025-05-31 06:23:14,2025-05-31 07:33:41
6a5eb783-f116-43c3-a7b1-e63347a57a47,2025-05-29 17:07:02,2025-06-01,3,C2426,M1002,Merchant_3,APAC,Singapore,Travel,P151,INV65988,card,amex,GatewayB,29.39,0.9,0.0,28.49,28.49,matched,refunded,17.13,f2c5251e-20de-4dc6-b75b-4ac4fec12e67,92,B1095,2025-05-29 16:37:49,2025-05-29 17:45:57
d9d945b8-38e2-4886-8392-a163864a06e1,2025-05-25 11:12:23,2025-05-28,3,C2556,M1002,Merchant_3,APAC,Singapore,Travel,P148,INV90255,wallet,,GatewayA,239.67,4.79,28.76,206.12,206.12,matched,success,0.0,,30,B1058,2025-05-25 10:42:41,2025-05-25 11:39:38
1f849ad0-5bab-48b6-bc9e-990f6aec7d6f,2025-04-13 08:21:20,2025-04-14,1,C2093,M1055,Merchant_56,APAC,India,Accommodation,P175,INV52030,card,mastercard,GatewayC,287.3,5.34,14.37,267.59,267.59,matched,success,0.0,,77,B1037,2025-04-13 08:10:31,2025-04-13 09:15:35
7e6f7a61-cfbd-4836-af02-b7e0545f2503,2025-06-04 10:54:18,2025-06-11,7,C2495,M1028,Merchant_29,APAC,Singapore,Travel,P127,INV64410,card,rupay,GatewayB,92.92,1.9,4.65,86.37,86.37,matched,success,0.0,,5,B1101,2025-06-04 09:55:43,2025-06-04 11:22:04
ef30148e-5b3d-4465-89ce-6f93601004e7,2025-04-18 13:43:02,2025-04-19,1,C2089,M1004,Merchant_5,APAC,Japan,Travel,P105,INV66442,card,visa,GatewayB,17.09,0.77,2.05,14.27,14.27,matched,success,0.0,,153,B1034,2025-04-18 12:52:44,2025-04-18 14:26:05
d6042313-e4e9-43b7-a885-68ed49f9676b,2025-08-19 19:35:46,2025-08-21,2,C2536,M1042,Merchant_43,EMEA,Netherlands,Retail,P133,INV53214,card,visa,GatewayA,12.05,0.36,2.17,9.52,4.14,unmatched,success,0.0,,11,B1100,2025-08-19 19:13:24,2025-08-19 20:26:23
77da9f65-d7a3-431b-b38f-7760507c547a,2025-04-17 05:31:37,2025-04-24,7,C2606,M1022,Merchant_23,EMEA,France,Accommodation,P152,INV79224,upi,,GatewayB,331.22,3.83,39.75,287.64,287.64,matched,success,0.0,,5,B1031,2025-04-17 05:28:28,2025-04-17 06:09:22
3e33b155-67e3-4133-a01a-328dc0610d70,2025-05-04 20:37:48,2025-05-07,3,C2375,M1002,Merchant_3,APAC,Singapore,Travel,P111,INV80349,card,mastercard,GatewayA,63.52,1.6,3.18,58.74,58.74,matched,success,0.0,,37,B1004,2025-05-04 19:40:49,2025-05-04 21:24:03
c9e88605-22e4-494e-849c-438694d5e1f5,2025-04-12 12:11:03,2025-04-13,1,C2530,M1052,Merchant_53,AMER,United States,Retail,P170,INV97926,card,visa,GatewayB,51.63,1.14,0.0,50.49,50.49,matched,success,0.0,,9,B1086,2025-04-12 11:16:38,2025-04-12 12:58:29
e46064ab-517e-41d6-8e59-b6d20e8965ca,2025-06-03 06:26:10,2025-06-06,3,C2196,M1007,Merchant_8,APAC,Japan,Accommodation,P164,INV77775,card,mastercard,GatewayB,7.18,0.19,0.86,6.13,6.13,matched,success,0.0,,32,B1080,2025-06-03 06:04:16,2025-06-03 07:01:10
2eb84a07-225f-47db-9fd8-283ad7cb4e95,2025-03-10 21:44:50,2025-03-15,5,C2347,M1024,Merchant_25,AMER,Brazil,Accommodation,P124,INV66469,card,amex,GatewayA,11.24,0.52,0.0,10.72,10.72,matched,success,0.0,,6,B1112,2025-03-10 21:08:58,2025-03-10 22:25:07
5b3f84a8-eb7c-4b36-a57d-d793f47bc5db,2025-05-19 15:18:23,2025-05-26,7,C2156,M1001,Merchant_2,AMER,Canada,Accommodation,P146,INV88854,netbanking,,GatewayB,15.79,0.62,1.89,13.28,13.28,matched,success,0.0,,65,B1105,2025-05-19 14:39:50,2025-05-19 15:22:46
2e1650f0-29c5-4134-bdaa-7ea3ded610b0,2025-03-27 18:14:15,2025-03-28,1,C2767,M1049,Merchant_50,APAC,Australia,Retail,P141,INV57630,card,mastercard,GatewayC,98.53,2.08,4.93,91.52,91.52,matched,success,0.0,,16,B1040,2025-03-27 17:27:49,2025-03-27 18:36:31
0c374238-881f-48b7-8925-6ef9eeefbaf3,2025-08-25 06:33:20,2025-09-01,7,C2005,M1000,Merchant_1,AMER,United States,Travel,P116,INV74990,card,amex,GatewayC,125.81,2.74,15.1,107.97,107.97,matched,success,0.0,,19,B1111,2025-08-25 05:44:40,2025-08-25 06:54:06
ddb7d40b-d44f-4771-8d03-46af5b0db736,2025-03-30 02:01:28,2025-04-04,5,C2338,M1010,Merchant_11,EMEA,Germany,Accommodation,P104,INV92902,card,amex,GatewayC,16.18,0.34,0.81,15.03,15.03,matched,success,0.0,,14,B1034,2025-03-30 01:53:45,2025-03-30 02:36:56
78e7c883-99f0-4866-9f87-1a6436794591,2025-03-19 19:49:21,2025-03-22,3,C2013,M1003,Merchant_4,AMER,Brazil,Retail,P168,INV58327,netbanking,,GatewayB,56.7,0.59,2.84,53.27,53.27,matched,success,0.0,,12,B1108,2025-03-19 19:28:10,2025-03-19 20:41:21
598f8b37-05e5-466a-9c6e-8943af81b048,2025-08-13 11:22:16,2025-08-20,7,C2723,M1037,Merchant_38,EMEA,France,Accommodation,P162,INV98620,card,amex,GatewayC,17.63,0.5,2.12,15.01,15.01,matched,success,0.0,,36,B1099,2025-08-13 10:42:34,2025-08-13 11:22:36
7bc83b36-c886-4076-bb14-bd27a98502b0,2025-08-16 02:03:53,2025-08-18,2,C2708,M1003,Merchant_4,AMER,Brazil,Retail,P179,INV89842,netbanking,,GatewayB,215.36,1.74,10.77,202.85,202.85,matched,success,0.0,,58,B1062,2025-08-16 01:59:23,2025-08-16 02:48:19
9fc941e1-b9f7-42bb-bc83-cd2f6b811766,2025-04-07 09:40:29,2025-04-10,3,C2656,M1051,Merchant_52,EMEA,Germany,Retail,P133,INV50260,card,rupay,GatewayC,153.66,3.02,27.66,122.98,122.98,matched,success,0.0,,62,B1083,2025-04-07 09:17:54,2025-04-07 10:28:07
f87307e1-aadd-4cac-812a-e07c53de2c88,2025-06-28 19:27:47,2025-06-29,1,C2028,M1012,Merchant_13,EMEA,UK,Transport,P154,INV67849,card,amex,GatewayA,112.27,2.09,13.47,96.71,96.71,matched,success,0.0,,32,B1116,2025-06-28 19:03:08,2025-06-28 19:31:13
908858c2-3522-461f-92f0-4d82a9eb3611,2025-07-02 21:04:06,2025-07-04,2,C2380,M1053,Merchant_54,EMEA,Netherlands,Travel,P120,INV71445,netbanking,,GatewayA,128.43,1.06,15.41,111.96,111.96,matched,success,0.0,,26,B1055,2025-07-02 20:47:12,2025-07-02 21:40:06
b93428d6-471d-4502-af6f-6f867c03a4b0,2025-04-17 03:47:29,2025-04-18,1,C2644,M1035,Merchant_36,AMER,Brazil,Retail,P113,INV93813,wallet,,GatewayA,61.33,1.24,7.36,52.73,52.73,matched,success,0.0,,14,B1008,2025-04-17 03:00:47,2025-04-17 03:49:54
c1e19b64-1520-4bf2-bf1c-2e0f9fc84dc9,2025-07-04 05:47:33,2025-07-07,3,C2114,M1055,Merchant_56,APAC,India,Accommodation,P145,INV62273,card,rupay,GatewayB,179.36,3.67,8.97,166.72,166.72,matched,success,0.0,,5,B1071,2025-07-04 05:22:52,2025-07-04 06:20:41
07e7089a-60a3-4cc5-a616-89645c1240bf,2025-03-15 04:42:07,2025-03-18,3,C2609,M1051,Merchant_52,EMEA,Germany,Retail,P163,INV55258,card,rupay,GatewayC,805.94,14.48,0.0,791.46,791.46,matched,success,0.0,,53,B1030,2025-03-15 04:39:21,2025-03-15 05:05:46
ccb03b89-f5c1-4727-8294-6a4bdc87ee0f,2025-08-08 11:02:55,2025-08-13,5,C2151,M1015,Merchant_16,APAC,Japan,Travel,P107,INV62293,netbanking,,GatewayB,167.73,1.47,8.39,157.87,157.87,matched,success,0.0,,45,B1033,2025-08-08 10:42:30,2025-08-08 11:38:26
938bdcb3-ebfe-4bb1-9530-5f3f25d5a497,2025-04-24 11:58:09,2025-04-27,3,C2684,M1042,Merchant_43,EMEA,Netherlands,Retail,P125,INV52583,card,visa,GatewayB,35.73,1.1,6.43,28.2,28.2,matched,success,0.0,,74,B1102,2025-04-24 11:38:09,2025-04-24 12:10:17
815d93c1-dcc3-4d0f-bc33-85db98f0b8a3,2025-07-24 22:29:33,2025-07-26,2,C2400,M1004,Merchant_5,APAC,Japan,Travel,P116,INV87890,card,rupay,GatewayB,25.27,1.03,1.26,22.98,22.98,matched,success,0.0,,20,B1033,2025-07-24 22:05:19,2025-07-24 22:40:45
4d9f20e9-21ac-44cd-a2d5-c58004c8c963,2025-08-07 17:57:46,2025-08-14,7,C2129,M1048,Merchant_49,AMER,United States,Retail,P120,INV65038,netbanking,,GatewayB,33.05,0.5,0.0,32.55,32.55,matched,success,0.0,,34,B1090,2025-08-07 17:02:22,2025-08-07 18:30:32
a1bfbbcc-8661-4e7c-9b60-94e68a173016,2025-08-09 10:28:15,2025-08-16,7,C2290,M1035,Merchant_36,AMER,Brazil,Retail,P152,INV59358,card,amex,GatewayC,36.73,0.98,0.0,35.75,35.75,matched,success,0.0,,12,B1081,2025-08-09 09:57:55,2025-08-09 10:29:09
494340df-7a24-47b1-a5c8-7dda2fc052ac,2025-05-20 19:50:55,2025-05-23,3,C2204,M1025,Merchant_26,AMER,Brazil,Accommodation,P175,INV93344,card,visa,GatewayA,26.04,0.59,1.3,24.15,24.15,matched,success,0.0,,16,B1044,2025-05-20 19:09:42,2025-05-20 19:54:39
da54e341-f3bb-47f7-86aa-7c2e4441c032,2025-07-29 18:20:49,2025-07-30,1,C2755,M1040,Merchant_41,AMER,United States,Food,P131,INV53237,card,mastercard,GatewayA,93.28,1.77,0.0,91.51,91.51,matched,success,0.0,,43,B1045,2025-07-29 17:40:10,2025-07-29 18:37:58
2bb4720a-0f73-48fb-afe9-f20f462a4d83,2025-06-30 17:56:39,2025-07-05,5,C2472,M1031,Merchant_32,AMER,Canada,Accommodation,P160,INV60277,card,amex,GatewayC,79.43,1.61,9.53,68.29,63.16,unmatched,success,0.0,,18,B1020,2025-06-30 17:52:59,2025-06-30 18:25:12
6d7671b2-2a6e-498a-85b0-208eec873eee,2025-03-17 19:58:06,2025-03-19,2,C2565,M1054,Merchant_55,APAC,Australia,Transport,P159,INV59307,card,visa,GatewayA,9.97,0.76,0.0,9.21,9.21,matched,success,0.0,,86,B1037,2025-03-17 19:25:51,2025-03-17 20:45:55
d4d37f07-0298-447e-9be9-1825daedf7dc,2025-04-18 14:38:01,2025-04-20,2,C2359,M1040,Merchant_41,AMER,United States,Food,P176,INV74985,card,visa,GatewayA,66.48,1.51,3.32,61.65,61.65,matched,success,0.0,,7,B1043,2025-04-18 13:59:22,2025-04-18 14:46:36
0de23479-a6f9-4954-8698-7b4929b5e32a,2025-05-27 18:13:52,2025-05-31,4,C2515,M1048,Merchant_49,AMER,United States,Retail,P176,INV81780,card,mastercard,GatewayB,284.25,5.41,34.11,244.73,244.73,matched,success,0.0,,58,B1066,2025-05-27 17:57:08,2025-05-27 18:40:48
d3858052-5c01-42e7-ae3b-d0673f2da38e,2025-03-30 00:31:07,2025-03-31,1,C2646,M1051,Merchant_52,EMEA,Germany,Retail,P153,INV99897,card,amex,GatewayC,106.19,2.41,12.74,91.04,91.04,matched,success,0.0,,60,B1029,2025-03-29 23:32:14,2025-03-30 01:05:03
7454484d-8362-4d73-b354-1c1f1f7477ba,2025-04-19 07:17:32,2025-04-21,2,C2251,M1002,Merchant_3,APAC,Singapore,Travel,P154,INV69069,upi,,GatewayA,57.81,0.74,0.0,57.07,57.07,matched,success,0.0,,124,B1054,2025-04-19 07:08:54,2025-04-19 08:17:08
fbd37032-5117-4585-8833-b9d68d1640b4,2025-05-21 11:17:32,2025-05-23,2,C2742,M1056,Merchant_57,AMER,United States,Travel,P149,INV57843,card,visa,GatewayB,141.16,2.77,7.06,131.33,131.33,matched,success,0.0,,84,B1036,2025-05-21 10:40:17,2025-05-21 12:07:59
f75ca812-2811-4027-b1d5-f1f7fe684502,2025-07-20 02:56:23,2025-07-24,4,C2021,M1015,Merchant_16,APAC,Japan,Travel,P119,INV58226,card,amex,GatewayC,10.56,0.3,0.0,10.26,10.26,matched,success,0.0,,33,B1093,2025-07-20 02:15:04,2025-07-20 03:47:44
c937f96e-97a7-4420-b0f4-9cdd556d32f3,2025-06-16 07:48:04,2025-06-18,2,C2398,M1019,Merchant_20,APAC,Singapore,Travel,P114,INV58519,card,amex,GatewayB,471.78,8.29,56.61,406.88,406.88,matched,success,0.0,,39,B1025,2025-06-16 07:37:30,2025-06-16 07:50:29
ddc1e0cc-bab4-4951-8656-fb5ffbfd29eb,2025-08-03 19:23:51,2025-08-05,2,C2762,M1010,Merchant_11,EMEA,Germany,Accommodation,P168,INV96089,card,mastercard,GatewayB,161.81,3.39,19.42,139.0,139.0,matched,success,0.0,,17,B1063,2025-08-03 18:47:28,2025-08-03 19:30:18
59be3b99-ce3b-4e98-a5cb-00f1dffd0002,2025-06-07 14:24:07,2025-06-10,3,C2161,M1047,Merchant_48,EMEA,UK,Transport,P117,INV77530,card,mastercard,GatewayA,366.01,6.45,0.0,359.56,359.56,matched,success,0.0,,73,B1080,2025-06-07 13:49:02,2025-06-07 14:44:21
39d272a0-beec-4c0d-9909-cf4604741471,2025-08-29 13:43:48,2025-08-31,2,C2688,M1050,Merchant_51,AMER,United States,Accommodation,P122,INV79250,card,visa,GatewayB,119.16,2.56,0.0,116.6,116.6,matched,success,0.0,,24,B1018,2025-08-29 12:57:50,2025-08-29 14:41:30
973d6b03-a7b4-412c-8d3f-43afdce43a5d,2025-08-02 23:36:51,2025-08-06,4,C2705,M1051,Merchant_52,EMEA,Germany,Retail,P160,INV50765,card,amex,GatewayC,97.55,2.0,0.0,95.55,95.55,matched,success,0.0,,121,B1020,2025-08-02 22:46:42,2025-08-02 23:58:57
9d9cdc7d-97bb-4128-af88-0453a9f97b82,2025-09-01 21:09:53,2025-09-03,2,C2614,M1039,Merchant_40,APAC,India,Accommodation,P170,INV55117,card,rupay,GatewayA,247.67,4.7,44.58,198.39,198.39,matched,success,0.0,,86,B1106,2025-09-01 20:48:45,2025-09-01 21:21:08
7d6635ed-c959-41a5-b9ef-3ff600247fd8,2025-08-19 06:56:59,2025-08-20,1,C2380,M1005,Merchant_6,APAC,India,Accommodation,P179,INV84661,upi,,GatewayC,16.86,0.76,0.84,15.26,15.26,matched,refunded,10.2,5c71a61f-33aa-4b46-9fdf-b34f0c6caa8b,54,B1082,2025-08-19 06:12:38,2025-08-19 07:48:42
bc578395-3764-450f-965d-f22bd8a37dc3,2025-08-13 16:54:11,2025-08-18,5,C2041,M1031,Merchant_32,AMER,Canada,Accommodation,P100,INV56813,card,visa,GatewayB,101.52,1.89,0.0,99.63,99.63,matched,success,0.0,,150,B1009,2025-08-13 15:55:46,2025-08-13 16:56:30
90a7b26d-a365-48bf-ae3e-a1afeb077224,2025-08-31 05:29:29,2025-09-07,7,C2107,M1002,Merchant_3,APAC,Singapore,Travel,P104,INV78916,card,visa,GatewayB,40.62,0.72,0.0,39.9,39.9,matched,success,0.0,,5,B1114,2025-08-31 04:47:39,2025-08-31 05:53:56
7a18fbe1-1783-46f7-a9bb-452f0d2703ef,2025-06-27 01:52:31,2025-07-02,5,C2603,M1059,Merchant_60,AMER,Canada,Retail,P172,INV69739,card,rupay,GatewayC,950.56,16.91,114.07,819.58,819.58,matched,success,0.0,,25,B1028,2025-06-27 00:54:55,2025-06-27 02:11:27
e7283ceb-86da-4186-8ac4-8cb5f7bb52d8,2025-07-10 18:26:48,2025-07-15,5,C2701,M1000,Merchant_1,AMER,United States,Travel,P149,INV85556,netbanking,,GatewayC,269.72,2.61,48.55,218.56,213.34,unmatched,success,0.0,,93,B1002,2025-07-10 17:27:45,2025-07-10 19:22:40
e661af51-fcc8-469e-85d8-c77138f918ec,2025-07-29 06:23:24,2025-08-05,7,C2325,M1004,Merchant_5,APAC,Japan,Travel,P143,INV89432,card,mastercard,GatewayA,35.55,1.11,4.27,30.17,30.17,matched,success,0.0,,52,B1098,2025-07-29 05:48:26,2025-07-29 06:35:27
cddf37e7-4ae6-4b7e-b413-1e273e523ba7,2025-03-14 07:54:49,2025-03-16,2,C2082,M1004,Merchant_5,APAC,Japan,Travel,P158,INV79782,card,visa,GatewayB,47.7,1.23,5.72,40.75,40.75,matched,success,0.0,,112,B1096,2025-03-14 07:41:56,2025-03-14 08:23:25
4217f0fd-2d01-4be4-aeb1-06cd7058e5f0,2025-03-15 08:19:14,2025-03-22,7,C2019,M1003,Merchant_4,AMER,Brazil,Retail,P149,INV54161,card,mastercard,GatewayA,53.15,1.07,2.66,49.42,49.42,matched,success,0.0,,58,B1068,2025-03-15 07:21:33,2025-03-15 08:40:32
b10afb8d-c3c9-4d23-8c7d-91a73f8c4dbd,2025-07-11 00:30:55,2025-07-14,3,C2750,M1053,Merchant_54,EMEA,Netherlands,Travel,P118,INV73040,card,mastercard,GatewayC,236.76,4.22,0.0,232.54,232.54,matched,success,0.0,,15,B1061,2025-07-11 00:12:21,2025-07-11 00:47:42
e2fd6463-f89c-4d59-adbc-145ad4baf85e,2025-04-21 20:25:24,2025-04-28,7,C2773,M1050,Merchant_51,AMER,United States,Accommodation,P129,INV64140,card,amex,GatewayC,140.78,2.49,0.0,138.29,138.29,matched,success,0.0,,47,B1078,2025-04-21 19:32:29,2025-04-21 21:12:06
883c120b-cd51-4572-a400-52fa4641e528,2025-03-30 17:09:18,2025-03-31,1,C2775,M1011,Merchant_12,EMEA,UK,Travel,P171,INV91451,card,visa,GatewayB,408.53,7.29,49.02,352.22,352.22,matched,refunded,245.47,2d61da5a-7c59-4bd2-98cf-0a38086379f3,30,B1007,2025-03-30 17:06:21,2025-03-30 17:10:09
27f1978c-7fe5-4db7-ba3a-4860bf58b3f0,2025-04-16 08:02:04,2025-04-23,7,C2449,M1050,Merchant_51,AMER,United States,Accommodation,P143,INV62157,card,amex,GatewayC,11.73,0.33,0.0,11.4,17.3,unmatched,success,0.0,,51,B1024,2025-04-16 07:20:30,2025-04-16 08:23:22
14966041-0a3c-4838-b9e7-50117c46d9bd,2025-08-01 18:58:04,2025-08-06,5,C2338,M1016,Merchant_17,AMER,Canada,Retail,P163,INV74306,card,mastercard,GatewayB,24.71,0.74,2.97,21.0,21.0,matched,success,0.0,,15,B1058,2025-08-01 18:26:25,2025-08-01 19:13:37
5191d9da-5106-4e71-8815-f1d30c173d5e,2025-08-27 11:09:43,2025-09-01,5,C2246,M1039,Merchant_40,APAC,India,Accommodation,P179,INV74099,card,amex,GatewayC,144.9,3.07,26.08,115.75,115.75,matched,success,0.0,,18,B1069,2025-08-27 10:17:20,2025-08-27 11:10:56
9ab53ee8-099f-42b7-b7f7-1c2c6077c915,2025-05-19 22:38:05,2025-05-24,5,C2311,M1040,Merchant_41,AMER,United States,Food,P148,INV63040,card,visa,GatewayB,365.47,6.86,18.27,340.34,340.34,matched,refunded,194.21,bad99047-09b7-40f4-b9c0-123bf7f24ec9,55,B1048,2025-05-19 22:00:58,2025-05-19 23:27:55
14276aba-55f5-4151-915a-eb3c31a9773f,2025-08-19 08:33:59,2025-08-26,7,C2381,M1026,Merchant_27,APAC,Japan,Food,P154,INV84396,netbanking,,GatewayB,69.87,1.0,12.58,56.29,56.29,matched,success,0.0,,25,B1042,2025-08-19 08:19:49,2025-08-19 09:33:30
e69f128b-e284-4135-aff0-586e84be8e3c,2025-07-14 03:49:32,2025-07-19,5,C2571,M1021,Merchant_22,AMER,Canada,Accommodation,P129,INV69189,upi,,GatewayA,173.45,2.06,31.22,140.17,140.17,matched,success,0.0,,18,B1080,2025-07-14 03:24:24,2025-07-14 04:00:00
e29b9d14-f66e-477d-8e4e-5bbfe8b0bcf7,2025-06-30 08:11:36,2025-07-01,1,C2101,M1007,Merchant_8,APAC,Japan,Accommodation,P123,INV75428,card,amex,GatewayB,288.96,5.29,34.68,248.99,248.99,matched,success,0.0,,21,B1082,2025-06-30 07:53:54,2025-06-30 08:12:44
c323abd3-4413-459e-8cb0-39207edbbd89,2025-07-10 19:40:58,2025-07-17,7,C2124,M1033,Merchant_34,AMER,Canada,Accommodation,P112,INV63803,netbanking,,GatewayC,10.97,0.11,1.97,8.89,8.89,matched,success,0.0,,32,B1107,2025-07-10 18:56:35,2025-07-10 20:20:22
1cd37d72-755a-42ce-825e-2cafa4c45ab7,2025-06-14 19:32:19,2025-06-15,1,C2610,M1044,Merchant_45,AMER,Brazil,Transport,P159,INV91701,card,mastercard,GatewayA,50.68,1.04,0.0,49.64,49.64,matched,success,0.0,,6,B1056,2025-06-14 19:24:43,2025-06-14 19:40:58
d6c7318e-9e26-450f-aa0f-7d707e2958dd,2025-08-07 10:11:01,2025-08-08,1,C2548,M1045,Merchant_46,AMER,Canada,Travel,P176,INV80537,card,visa,GatewayB,39.39,0.95,0.0,38.44,38.44,matched,success,0.0,,33,B1038,2025-08-07 09:50:45,2025-08-07 10:23:44
4a23f2c9-b7c6-4cca-90b2-1c22e4a93d11,2025-05-05 05:54:13,2025-05-08,3,C2271,M1029,Merchant_30,EMEA,Netherlands,Transport,P169,INV74236,netbanking,,GatewayC,12.25,0.43,1.47,10.35,10.35,matched,success,0.0,,31,B1089,2025-05-05 05:32:17,2025-05-05 06:43:20
21b066e3-d329-489e-bfb6-a9c2ca0a79e3,2025-03-25 21:07:14,2025-03-28,3,C2596,M1052,Merchant_53,AMER,United States,Retail,P152,INV83432,card,amex,GatewayC,23.16,0.88,2.78,19.5,19.5,matched,success,0.0,,24,B1045,2025-03-25 20:37:56,2025-03-25 21:11:20
9dffa44b-0cb7-4522-88de-cd6db7dc7913,2025-08-22 05:23:26,2025-08-27,5,C2041,M1047,Merchant_48,EMEA,UK,Transport,P150,INV83205,card,amex,GatewayA,354.12,6.78,42.49,304.85,304.85,matched,refunded,245.94,987bc086-4590-432e-9d2f-93a88625f5be,5,B1081,2025-08-22 05:22:20,2025-08-22 06:11:43
18a6a715-bacf-4739-aba9-df590123626e,2025-04-17 01:35:27,2025-04-21,4,C2495,M1024,Merchant_25,AMER,Brazil,Accommodation,P134,INV55110,upi,,GatewayA,453.57,5.11,22.68,425.78,425.78,matched,success,0.0,,48,B1082,2025-04-17 00:51:48,2025-04-17 01:55:47
3efcbc99-2878-48fb-b20c-38f2116ed0b4,2025-05-10 17:47:06,2025-05-13,3,C2169,M1024,Merchant_25,AMER,Brazil,Accommodation,P123,INV76851,upi,,GatewayA,214.76,2.44,0.0,212.32,212.32,matched,success,0.0,,85,B1013,2025-05-10 16:55:05,2025-05-10 18:07:47
239d248f-bff6-427e-be38-3a14f4b97d98,2025-03-29 06:11:13,2025-04-01,3,C2745,M1023,Merchant_24,AMER,Canada,Travel,P148,INV75268,card,visa,GatewayA,113.25,2.32,20.38,90.55,90.55,matched,success,0.0,,39,B1101,2025-03-29 06:08:14,2025-03-29 06:48:32
b789f729-2ce4-4ff8-96d4-5a81770b230c,2025-08-23 11:22:43,2025-08-24,1,C2338,M1015,Merchant_16,APAC,Japan,Travel,P104,INV95494,card,amex,GatewayC,7.76,0.33,0.0,7.43,7.43,matched,success,0.0,,9,B1030,2025-08-23 10:59:19,2025-08-23 12:04:40
1227b1d0-f275-4d8c-8a37-02a734bf5fad,2025-06-24 19:16:31,2025-06-25,1,C2422,M1013,Merchant_14,EMEA,France,Travel,P130,INV71710,card,mastercard,GatewayB,25.85,0.85,0.0,25.0,25.0,matched,refunded,16.93,5c1e6268-3b9f-442c-9d4a-2cb80b5245ef,21,B1108,2025-06-24 18:54:10,2025-06-24 19:53:42
0451ad07-b524-441d-b943-6b2710b16c45,2025-07-12 00:25:40,2025-07-15,3,C2140,M1026,Merchant_27,APAC,Japan,Food,P164,INV56091,card,visa,GatewayA,64.24,1.2,11.56,51.48,51.48,matched,success,0.0,,26,B1022,2025-07-11 23:31:31,2025-07-12 00:36:24
1d54724e-271f-4814-80a5-b04977dd1cda,2025-06-11 07:37:00,2025-06-13,2,C2578,M1040,Merchant_41,AMER,United States,Food,P100,INV61296,netbanking,,GatewayA,42.79,0.73,7.7,34.36,34.36,matched,success,0.0,,15,B1014,2025-06-11 06:59:11,2025-06-11 08:35:43
dd8d42ab-6521-4c55-abdf-796a39f3ff58,2025-08-14 20:37:04,2025-08-18,4,C2503,M1020,Merchant_21,EMEA,France,Food,P165,INV82517,netbanking,,GatewayB,19.59,0.33,3.53,15.73,15.73,matched,success,0.0,,90,B1056,2025-08-14 20:21:35,2025-08-14 21:06:03
66aaa66f-5ebb-4917-8f30-9dede60d3c1e,2025-07-14 16:06:12,2025-07-17,3,C2662,M1049,Merchant_50,APAC,Australia,Retail,P101,INV65462,card,visa,GatewayC,76.84,1.35,9.22,66.27,66.27,matched,success,0.0,,38,B1013,2025-07-14 15:30:21,2025-07-14 16:36:33
85052f2d-d275-4f56-9eca-23515176b667,2025-05-19 21:53:58,2025-05-22,3,C2091,M1032,Merchant_33,AMER,Canada,Food,P129,INV53198,card,visa,GatewayB,135.41,2.44,16.25,116.72,116.72,matched,success,0.0,,30,B1070,2025-05-19 21:08:02,2025-05-19 22:21:21
3effa4ae-9c31-442d-a6ef-1af68f6323e9,2025-07-23 11:15:44,2025-07-27,4,C2201,M1021,Merchant_22,AMER,Canada,Accommodation,P115,INV78587,card,visa,GatewayB,116.28,2.04,0.0,114.24,114.24,matched,success,0.0,,64,B1097,2025-07-23 10:18:30,2025-07-23 11:16:15
916d4636-ef18-41ff-a06d-b3f313304f2a,2025-03-25 12:34:32,2025-03-30,5,C2288,M1039,Merchant_40,APAC,India,Accommodation,P175,INV54817,card,amex,GatewayC,31.73,1.11,0.0,30.62,30.62,matched,success,0.0,,17,B1003,2025-03-25 12:33:56,2025-03-25 12:37:51
